t,v1,v2,v3,v4,v1_external,v2_external,v3_external,v4_external
1.657999999999999829e+01,2.960523381213002736e-01,1.907570904172844473e-01,1.484134138687537297e-01,3.759167907893563587e-01,-2.294550837106803520e-01,-1.493074007557503857e-01,1.480430710321178067e-01,-5.671239426604353095e-01
1.658500000000000085e+01,3.208885620462780253e-01,1.753961548970865147e-01,1.371277145496532235e-01,3.908354124824319209e-01,-2.046188597857026004e-01,-1.646683362759483182e-01,1.367573717130173006e-01,-5.522053209673597474e-01
1.658999999999999986e+01,3.497601814022751054e-01,1.639951586718648435e-01,1.289953200074482331e-01,4.061090094581762955e-01,-1.757472404297055202e-01,-1.760693325011699895e-01,1.286249771708123102e-01,-5.369317239916153728e-01
1.659499999999999886e+01,3.835350570423908256e-01,1.496224706669642135e-01,1.254392772806547374e-01,4.226943254657238302e-01,-1.419723647895898000e-01,-1.904420205060706195e-01,1.250689344440188144e-01,-5.203464079840678380e-01
1.660000000000000142e+01,4.127033728270055879e-01,1.292966509449779977e-01,1.227493503456285467e-01,4.350199810328237993e-01,-1.128040490049750377e-01,-2.107678402280568353e-01,1.223790075089926238e-01,-5.080207524169678690e-01
1.660500000000000043e+01,4.529762858480959054e-01,1.185332148685242920e-01,1.162307897458756401e-01,4.502709465584951998e-01,-7.253113598388472028e-02,-2.215312763045105271e-01,1.158604469092397171e-01,-4.927697868912964685e-01
1.660999999999999943e+01,4.832679057144630974e-01,1.020018445528200757e-01,1.200183104350510677e-01,4.631790268271614996e-01,-4.223951611751752822e-02,-2.380626466202147573e-01,1.196479675984151447e-01,-4.798617066226301686e-01
1.661499999999999844e+01,5.218348392882536935e-01,9.202556513234154412e-02,1.279372298922531737e-01,4.781655111749143483e-01,-3.672582543726932158e-03,-2.480389260406932750e-01,1.275668870556172507e-01,-4.648752222748773200e-01
1.662000000000000099e+01,5.595484916009845211e-01,8.363088826434073031e-02,1.292901326447782329e-01,4.887864316803978149e-01,3.404106976900389547e-02,-2.564336029086941027e-01,1.289197898081423099e-01,-4.542543017693938534e-01
1.662500000000000000e+01,5.947822957590908066e-01,7.044103800429185602e-02,1.386685979399849833e-01,5.045650140625688174e-01,6.927487392711018099e-02,-2.696234531687429770e-01,1.382982551033490604e-01,-4.384757193872228509e-01
1.662999999999999901e+01,6.358849871748287752e-01,5.827979383660730067e-02,1.491336070318666773e-01,5.200629958193764280e-01,1.103775653428481496e-01,-2.817846973364275254e-01,1.487632641952307544e-01,-4.229777376304152403e-01
1.663500000000000156e+01,6.821369081272358192e-01,5.181019291559248174e-02,1.655665324205536082e-01,5.293791104531996305e-01,1.566294862952551936e-01,-2.882542982574423651e-01,1.651961895839176853e-01,-4.136616229965920377e-01
1.664000000000000057e+01,7.221514351953913780e-01,4.301574008980069141e-02,1.817514133733320048e-01,5.414294277079167994e-01,1.966440133634107523e-01,-2.970487510832341416e-01,1.813810705366960818e-01,-4.016113057418748689e-01
1.664499999999999957e+01,7.673421045699350129e-01,3.505869667340035661e-02,1.991256720509671507e-01,5.502260598473310838e-01,2.418346827379543873e-01,-3.050057944996344972e-01,1.987553292143312278e-01,-3.928146736024605845e-01
1.664999999999999858e+01,8.125775383059069545e-01,2.887802698603754437e-02,2.208465046865988879e-01,5.628151061452745241e-01,2.870701164739263289e-01,-3.111864641869973025e-01,2.204761618499629650e-01,-3.802256273045171442e-01
1.665500000000000114e+01,8.568278964754669769e-01,2.149255269279920152e-02,2.446254428764718103e-01,5.723016818331171374e-01,3.313204746434863512e-01,-3.185719384802356280e-01,2.442551000398358874e-01,-3.707390516166745309e-01
1.666000000000000014e+01,9.068928130025217804e-01,1.645535052779464533e-02,2.686731050534072462e-01,5.782958943386256045e-01,3.813853911705411548e-01,-3.236091406452402119e-01,2.683027622167712956e-01,-3.647448391111660637e-01
1.666499999999999915e+01,9.522538496347074943e-01,1.293316155929028627e-02,2.953917351544363412e-01,5.873124869392241099e-01,4.267464278027268687e-01,-3.271313296137445259e-01,2.950213923178003905e-01,-3.557282465105675584e-01
1.667000000000000171e+01,9.973690097173655289e-01,1.016583648050314176e-02,3.235825783696306690e-01,5.942144858354854176e-01,4.718615878853849033e-01,-3.298986546925317120e-01,3.232122355329947183e-01,-3.488262476143062507e-01
1.667500000000000071e+01,1.044467584201658861e+00,1.177460552588665763e-02,3.552715384075264549e-01,6.044679281168722218e-01,5.189601623696782351e-01,-3.282898856471481719e-01,3.549011955708905042e-01,-3.385728053329194465e-01
1.667999999999999972e+01,1.087706455984474019e+00,3.515333683164373856e-03,3.886768085446581922e-01,6.105044940837397460e-01,5.621990341524933932e-01,-3.365491574898704652e-01,3.883064657080222415e-01,-3.325362393660519222e-01
1.668499999999999872e+01,1.137140983472589406e+00,3.704783095859748646e-03,4.280822154642513477e-01,6.117792649056684740e-01,6.116335616406087805e-01,-3.363597080771750791e-01,4.277118726276153970e-01,-3.312614685441231943e-01
1.669000000000000128e+01,1.179109332481109496e+00,4.658525618955351548e-03,4.640343340743671163e-01,6.221484516393529507e-01,6.536019106491288699e-01,-3.354059655540794771e-01,4.636639912377311656e-01,-3.208922818104387176e-01
1.669500000000000028e+01,1.228749363173899489e+00,4.728816495665142880e-03,5.047869611853595950e-01,6.221266621435432853e-01,7.032419413419188636e-01,-3.353356746773696884e-01,5.044166183487236443e-01,-3.209140713062483830e-01
1.669999999999999929e+01,1.268362365621914289e+00,9.311069551572730141e-03,5.454279414374416657e-01,6.221557209281118883e-01,7.428549437899336638e-01,-3.307534216214620959e-01,5.450575986008057150e-01,-3.208850125216797800e-01
1.670499999999999829e+01,1.311773048967739941e+00,1.275405548751237274e-02,5.916094747129065912e-01,6.250789998067117770e-01,7.862656271357593152e-01,-3.273104356855224828e-01,5.912391318762706405e-01,-3.179617336430798913e-01
1.671000000000000085e+01,1.357375945493636271e+00,2.146686228192018486e-02,6.295823737856746094e-01,6.277351411954873450e-01,8.318685236616556455e-01,-3.185976288911146481e-01,6.292120309490386587e-01,-3.153055922543043232e-01
1.671499999999999986e+01,1.397359911607503502e+00,2.756092205542663709e-02,6.728563274129509830e-01,6.292196789306613303e-01,8.718524897755228764e-01,-3.125035691176081820e-01,6.724859845763150323e-01,-3.138210545191303380e-01
1.671999999999999886e+01,1.433896437146685132e+00,2.932828501091784557e-02,7.202853514516525113e-01,6.277279132535635853e-01,9.083890153147045066e-01,-3.107362061621170013e-01,7.199150086150165606e-01,-3.153128201962280830e-01
1.672500000000000142e+01,1.475374991431680050e+00,3.934128192604220003e-02,7.648637200388654911e-01,6.289335275649972079e-01,9.498675695996994239e-01,-3.007232092469926399e-01,7.644933772022295404e-01,-3.141072058847944604e-01
1.673000000000000043e+01,1.511039053606332283e+00,4.506819943612848378e-02,8.123583507900669076e-01,6.240751856610735615e-01,9.855316317743516574e-01,-2.949962917369063353e-01,8.119880079534309569e-01,-3.189655477887181068e-01
1.673499999999999943e+01,1.546365741785477477e+00,5.530175636428794755e-02,8.576902938278495592e-01,6.218898873457766596e-01,1.020858319953496851e+00,-2.847627348087468646e-01,8.573199509912136085e-01,-3.211508461040150086e-01
1.673999999999999844e+01,1.581187394411831093e+00,6.692925408485030092e-02,9.093277161141959386e-01,6.194669444749554277e-01,1.055679972579850467e+00,-2.731352370881845459e-01,9.089573732775599879e-01,-3.235737889748362406e-01
1.674500000000000099e+01,1.613054248183120487e+00,7.635332463597011010e-02,9.547444678089744841e-01,6.134320958058886442e-01,1.087546826351139861e+00,-2.637111665370647229e-01,9.543741249723385334e-01,-3.296086376439030241e-01
1.675000000000000000e+01,1.643917992512095028e+00,8.745520281539632956e-02,1.002007534219562235e+00,6.092782486202953374e-01,1.118410570680114402e+00,-2.526092883576385173e-01,1.001637191382926284e+00,-3.337624848294963309e-01
1.675499999999999901e+01,1.671035259155378982e+00,1.024215866550658161e-01,1.049281236908233383e+00,6.055349960476374971e-01,1.145527837323398357e+00,-2.376429045179690169e-01,1.048910894071597433e+00,-3.375057374021541712e-01
1.676000000000000156e+01,1.696999585689694667e+00,1.126663492485081852e-01,1.095042857146367510e+00,5.960247144128864027e-01,1.171492163857714042e+00,-2.273981419245266478e-01,1.094672514309731559e+00,-3.470160190369052655e-01
1.676500000000000057e+01,1.720470152331599500e+00,1.228473035192931689e-01,1.140306039886695988e+00,5.902798775272900533e-01,1.194962730499618875e+00,-2.172171876537416502e-01,1.139935697050060037e+00,-3.527608559225016149e-01
1.676999999999999957e+01,1.746018661939575223e+00,1.357927034137394739e-01,1.186942001690105775e+00,5.822658753464400316e-01,1.220511240107594597e+00,-2.042717877592953590e-01,1.186571658853469824e+00,-3.607748581033516366e-01
1.677499999999999858e+01,1.761831556313365299e+00,1.479044056797548246e-01,1.233492532847574541e+00,5.759256325448549596e-01,1.236324134481384673e+00,-1.921600854932800084e-01,1.233122190010938590e+00,-3.671151009049367087e-01
1.678000000000000114e+01,1.785587336221214461e+00,1.644772726752846692e-01,1.281158306415546289e+00,5.680749948428734930e-01,1.260079914389233835e+00,-1.755872184977501638e-01,1.280787963578910338e+00,-3.749657386069181753e-01
1.678500000000000014e+01,1.802515675188884448e+00,1.815713005115474621e-01,1.324877660387992817e+00,5.595939107641825228e-01,1.277008253356903822e+00,-1.584931906614873709e-01,1.324507317551356866e+00,-3.834468226856091455e-01
1.678999999999999915e+01,1.816902692809797326e+00,1.953820937640766142e-01,1.362808791123224728e+00,5.515702607226877774e-01,1.291395270977816701e+00,-1.446823974089582188e-01,1.362438448286588777e+00,-3.914704727271038909e-01
1.679500000000000171e+01,1.824754951849640205e+00,2.071685617045541661e-01,1.409879291332151396e+00,5.427072975713895797e-01,1.299247530017659580e+00,-1.328959294684806669e-01,1.409508948495515446e+00,-4.003334358784020885e-01
1.680000000000000071e+01,1.839789511115733189e+00,2.201343350884980288e-01,1.452274426380496530e+00,5.320428017131141329e-01,1.314282089283752564e+00,-1.199301560845368042e-01,1.451904083543860580e+00,-4.109979317366775353e-01
1.680499999999999972e+01,1.846547596666933799e+00,2.360105240580180619e-01,1.486728207063915619e+00,5.217612531971216328e-01,1.321040174834953174e+00,-1.040539671150167711e-01,1.486357864227279668e+00,-4.212794802526700355e-01
1.680999999999999872e+01,1.853234010239898089e+00,2.489152147583114927e-01,1.526368296970641358e+00,5.109417672230974761e-01,1.327726588407917463e+00,-9.114927641472334030e-02,1.525997954134005408e+00,-4.320989662266941922e-01
1.681500000000000128e+01,1.862736532517830002e+00,2.615454238568012402e-01,1.563523143384875747e+00,5.007386724899304253e-01,1.337229110685849376e+00,-7.851906731623359281e-02,1.563152800548239796e+00,-4.423020609598612429e-01
1.682000000000000028e+01,1.859884044684559923e+00,2.762890792211387669e-01,1.598943809161486707e+00,4.919117206023135846e-01,1.334376622852579297e+00,-6.377541195189606604e-02,1.598573466324850756e+00,-4.511290128474780836e-01
1.682499999999999929e+01,1.862315996473994817e+00,2.964249366830426502e-01,1.629940419360297099e+00,4.806716390277819273e-01,1.336808574642014191e+00,-4.363955448999218278e-02,1.629570076523661148e+00,-4.623690944220097410e-01
1.682999999999999829e+01,1.858747606565994692e+00,3.091361415048470285e-01,1.663477609834526083e+00,4.716854771800431112e-01,1.333240184734014067e+00,-3.092834966818780451e-02,1.663107266997890132e+00,-4.713552562697485571e-01
1.683500000000000085e+01,1.855393427899389769e+00,3.219781077879984577e-01,1.695346390841038442e+00,4.535355282849906633e-01,1.329886006067409143e+00,-1.808638338503637533e-02,1.694976048004402491e+00,-4.895052051648010050e-01
1.683999999999999986e+01,1.857548850063697632e+00,3.409841968698540393e-01,1.723355922588387878e+00,4.470990421877983900e-01,1.332041428231717006e+00,9.197056968192063309e-04,1.722985579751751928e+00,-4.959416912619932782e-01
1.684499999999999886e+01,1.853598455845065107e+00,3.550099031333931454e-01,1.750820076524080449e+00,4.340402484343833245e-01,1.328091034013084482e+00,1.494541196035831243e-02,1.750449733687444498e+00,-5.090004850154083993e-01
1.685000000000000142e+01,1.848632710372330790e+00,3.701640695161784733e-01,1.779108328588793864e+00,4.216299809533233245e-01,1.323125288540350164e+00,3.009957834314364034e-02,1.778737985752157913e+00,-5.214107524964683993e-01
1.685500000000000043e+01,1.841105959154684779e+00,3.810544504674847621e-01,1.805520758219759436e+00,4.100913262293352513e-01,1.315598537322704153e+00,4.098995929444992914e-02,1.805150415383123486e+00,-5.329494072204563615e-01
1.685999999999999943e+01,1.828665036995833715e+00,3.928805338551826232e-01,1.821567063123969321e+00,4.048073322162142884e-01,1.303157615163853089e+00,5.281604268214779019e-02,1.821196720287333370e+00,-5.382334012335774354e-01
1.686499999999999844e+01,1.824508394676480183e+00,4.087876972927851349e-01,1.847342350406038003e+00,3.916513859990706226e-01,1.299000972844499557e+00,6.872320611975030191e-02,1.846972007569402052e+00,-5.513893474507209902e-01
1.687000000000000099e+01,1.816151704540406753e+00,4.177928382884164016e-01,1.868704382558353361e+00,3.836335403335238703e-01,1.290644282708426127e+00,7.772834711538156860e-02,1.868334039721717410e+00,-5.594071931162678535e-01
1.687500000000000000e+01,1.806317039378873668e+00,4.316616425902040644e-01,1.888814826426122195e+00,3.667524478949598654e-01,1.280809617546893042e+00,9.159715141716923137e-02,1.888444483589486245e+00,-5.762882855548318028e-01
1.687999999999999901e+01,1.789735543369945336e+00,4.468278161699267836e-01,1.904467307820870925e+00,3.609221838373107283e-01,1.264228121537964711e+00,1.067633249968919507e-01,1.904096964984234974e+00,-5.821185496124809955e-01
1.688500000000000156e+01,1.777585965594632667e+00,4.539030315925171588e-01,1.919165874587544840e+00,3.489831014006666288e-01,1.252078543762652041e+00,1.138385404194823258e-01,1.918795531750908889e+00,-5.940576320491250950e-01
1.689000000000000057e+01,1.765067317912862643e+00,4.677466086712714910e-01,1.938113664125623359e+00,3.406969598793961884e-01,1.239559896080882018e+00,1.276821174982366580e-01,1.937743321288987408e+00,-6.023437735703954798e-01
1.689499999999999957e+01,1.751687274860627808e+00,4.778006830292967910e-01,1.950762843494530108e+00,3.344241730618803810e-01,1.226179853028647182e+00,1.377361918562619580e-01,1.950392500657894157e+00,-6.086165603879112318e-01
1.689999999999999858e+01,1.735727404896101778e+00,4.866588735348555406e-01,1.962883137464823013e+00,3.208716878700899611e-01,1.210219983064121152e+00,1.465943823618207076e-01,1.962512794628187063e+00,-6.221690455797017627e-01
1.690500000000000114e+01,1.723166115393792275e+00,5.030227792044992263e-01,1.974541687080876518e+00,3.111798849450435056e-01,1.197658693561811649e+00,1.629582880314643933e-01,1.974171344244240567e+00,-6.318608485047481071e-01
1.691000000000000014e+01,1.712898089074915919e+00,5.069417096049596561e-01,1.983671580600998796e+00,3.025675208246208503e-01,1.187390667242935294e+00,1.668772184319248231e-01,1.983301237764362845e+00,-6.404732126251708735e-01
1.691499999999999915e+01,1.692489922904563571e+00,5.175412213291170627e-01,1.996392316698781588e+00,2.926223808480274968e-01,1.166982501072582945e+00,1.774767301560822297e-01,1.996021973862145638e+00,-6.504183526017641714e-01
1.692000000000000171e+01,1.675497480020906815e+00,5.279479949022656271e-01,2.001908766882191770e+00,2.827694228369258544e-01,1.149990058188926190e+00,1.878835037292307941e-01,2.001538424045556042e+00,-6.602713106128658138e-01
1.692500000000000071e+01,1.663118889903229869e+00,5.391977222778022716e-01,2.005649818147427155e+00,2.750819254408545800e-01,1.137611468071249243e+00,1.991332311047674386e-01,2.005279475310791426e+00,-6.679588080089371438e-01
1.692999999999999972e+01,1.646948218197028302e+00,5.463285202215372172e-01,2.016002888103926249e+00,2.697567028220022589e-01,1.121440796365047676e+00,2.062640290485023842e-01,2.015632545267290521e+00,-6.732840306277894094e-01
1.693499999999999872e+01,1.633514951783694658e+00,5.520914528083403772e-01,2.017444992699954476e+00,2.629691083340152113e-01,1.108007529951714032e+00,2.120269616353055442e-01,2.017074649863318747e+00,-6.800716251157764569e-01
