t,v1,v2,v3,v4
2.605999999999999872e+01,3.897378404952994702e-01,5.793001821633588788e-01,1.123031045548109175e+00,2.566233233660342519e-02
2.606500000000000128e+01,3.873750417927071532e-01,5.868956874069972685e-01,1.121338168335152652e+00,2.793853434828044713e-02
2.607000000000000028e+01,3.789251013863538242e-01,5.854933335732671607e-01,1.122013212127785486e+00,3.152179318186024842e-02
2.607499999999999929e+01,3.739390928350707077e-01,5.932461321208958305e-01,1.117911055162528866e+00,3.207180668818761932e-02
2.607999999999999829e+01,3.667865028491753554e-01,5.964703400658055710e-01,1.119567789132835944e+00,3.761011198697499641e-02
2.608500000000000085e+01,3.559585481066267487e-01,6.026280276020975490e-01,1.120103367383856963e+00,3.521741114534376882e-02
2.608999999999999986e+01,3.479657274200098627e-01,6.093958537088532967e-01,1.118709518782216250e+00,3.963744329336280764e-02
2.609499999999999886e+01,3.493943407335163287e-01,6.133610481740588982e-01,1.115336212266863969e+00,3.935780859038431195e-02
2.610000000000000142e+01,3.405702877843908571e-01,6.195535024164606774e-01,1.111176047645782150e+00,4.528907427233124644e-02
2.610500000000000043e+01,3.351134063728320456e-01,6.216743821217916022e-01,1.109665902155460016e+00,4.440361463969337563e-02
2.610999999999999943e+01,3.287562504355864834e-01,6.257098413350283828e-01,1.112219283719892537e+00,4.699363543084441458e-02
2.611499999999999844e+01,3.239377685658653694e-01,6.351265755204302810e-01,1.109653727239857224e+00,5.237286352450796351e-02
2.612000000000000099e+01,3.203860097649092187e-01,6.358917568793326369e-01,1.105952720743903273e+00,5.204457392819508699e-02
2.612500000000000000e+01,3.163914395929544598e-01,6.383859200245577403e-01,1.104148351413706042e+00,5.494377329334835386e-02
2.612999999999999901e+01,3.089600247946847622e-01,6.407172302421018095e-01,1.100385447658813520e+00,5.772730729803258326e-02
2.613500000000000156e+01,3.001876480847120443e-01,6.465327878342979062e-01,1.099671827007672409e+00,5.931006749634087222e-02
2.614000000000000057e+01,3.008682209587555945e-01,6.516729410103790920e-01,1.096708443031529479e+00,6.110891278869409055e-02
2.614499999999999957e+01,2.954596298423149969e-01,6.544847435547953562e-01,1.101463922303951959e+00,6.861564570752574921e-02
2.614999999999999858e+01,2.888928797867471032e-01,6.567352152700709489e-01,1.093942330227702486e+00,6.399536452454658575e-02
2.615500000000000114e+01,2.828597317989451354e-01,6.604474438253277180e-01,1.093302173519823617e+00,6.741380397080955211e-02
2.616000000000000014e+01,2.781640822563139492e-01,6.640884930909247696e-01,1.086550701985121270e+00,7.267320496498741456e-02
2.616499999999999915e+01,2.788008812323466423e-01,6.657393130682172089e-01,1.090743184292062962e+00,7.846128245990494077e-02
2.617000000000000171e+01,2.705514260912594282e-01,6.689623688681817226e-01,1.085678704664923000e+00,8.182581387050520683e-02
2.617500000000000071e+01,2.697317680741863066e-01,6.713359008111500215e-01,1.081787806635367222e+00,7.706584146809446201e-02
2.617999999999999972e+01,2.623863857503935804e-01,6.766861176976906034e-01,1.080686256243143184e+00,8.776290575965660368e-02
2.618499999999999872e+01,2.602374762879661740e-01,6.839826473775562077e-01,1.080486187920072672e+00,8.663782358254186466e-02
2.619000000000000128e+01,2.522365396154775952e-01,6.847563067483835031e-01,1.078356279004394347e+00,8.535848183729458083e-02
2.619500000000000028e+01,2.471839197162580548e-01,6.855950187151335085e-01,1.073047446685046813e+00,9.118796635829783115e-02
2.619999999999999929e+01,2.449443818676708684e-01,6.895497533059756767e-01,1.070767190824826187e+00,9.254191035031966717e-02
2.620499999999999829e+01,2.374969301554300249e-01,6.907472436637047686e-01,1.069264303139095373e+00,9.513939836829993224e-02
2.621000000000000085e+01,2.339114619101783921e-01,6.982161921334431032e-01,1.065933797542527151e+00,1.002207538918064855e-01
2.621499999999999986e+01,2.331438452409662632e-01,7.031480510571750386e-01,1.064159901840705524e+00,1.053525789169951765e-01
2.621999999999999886e+01,2.309280443795256044e-01,7.025810141349142501e-01,1.061679191750241058e+00,1.082067785926496689e-01
2.622500000000000142e+01,2.237135323067324377e-01,7.061007068219778970e-01,1.058429209066579890e+00,1.111131799984071550e-01
2.623000000000000043e+01,2.155662867424434082e-01,7.108343051452685746e-01,1.049735928958362097e+00,1.114566924193562958e-01
2.623499999999999943e+01,2.123058033785031884e-01,7.155680897737425328e-01,1.052213234205170433e+00,1.158558048522940059e-01
2.623999999999999844e+01,2.101605102739392272e-01,7.188276867599652231e-01,1.049806910467899534e+00,1.223476648037466058e-01
2.624500000000000099e+01,2.049114226540905970e-01,7.215107584920790185e-01,1.042917927128451883e+00,1.214768715032349261e-01
2.625000000000000000e+01,2.053409199851725653e-01,7.262746476202399659e-01,1.041573585489261378e+00,1.256661799018822523e-01
2.625499999999999901e+01,1.995993392731499061e-01,7.280662267101716267e-01,1.035525810083941511e+00,1.283711650993454856e-01
2.626000000000000156e+01,1.904238161703239174e-01,7.326103480349152042e-01,1.033839957547068922e+00,1.345377804037513614e-01
2.626500000000000057e+01,1.903757374665464575e-01,7.386967933013400822e-01,1.029843393629745973e+00,1.379668903348903741e-01
2.626999999999999957e+01,1.793312938495700559e-01,7.385008929532842492e-01,1.030582881121786754e+00,1.429773038606277913e-01
2.627499999999999858e+01,1.743351487670651290e-01,7.423355984376029948e-01,1.025316262281709356e+00,1.504393318395619850e-01
2.628000000000000114e+01,1.740401383867476170e-01,7.487569750853380057e-01,1.017443055297202914e+00,1.503579972273758336e-01
2.628500000000000014e+01,1.639094898183637294e-01,7.498971267423619746e-01,1.012771989763331604e+00,1.554417858434274380e-01
2.628999999999999915e+01,1.596548397663243579e-01,7.543901446776480890e-01,1.008069930747606868e+00,1.618892600516661506e-01
2.629500000000000171e+01,1.586890533102201517e-01,7.551696543794373939e-01,1.003070006685633953e+00,1.682155161760572337e-01
2.630000000000000071e+01,1.492553088620295898e-01,7.608750761438243249e-01,1.002367449978324387e+00,1.732114369410490684e-01
2.630499999999999972e+01,1.473660552268023227e-01,7.660684722154533777e-01,9.960410704558331219e-01,1.825773463119524376e-01
2.630999999999999872e+01,1.405217881539345959e-01,7.706549996142160186e-01,9.819319969875506260e-01,1.838322949614150659e-01
2.631500000000000128e+01,1.326427156885900682e-01,7.754424284039893589e-01,9.798076611214342480e-01,1.906999220872732381e-01
2.632000000000000028e+01,1.291195955847409538e-01,7.797013339190683734e-01,9.695732532845735552e-01,1.983259064469542199e-01
2.632499999999999929e+01,1.243660613196214820e-01,7.829700701668536045e-01,9.691785315693091096e-01,2.025835452201119047e-01
2.632999999999999829e+01,1.179811332481080638e-01,7.864177242066338058e-01,9.574295687464885463e-01,2.094209779853915820e-01
2.633500000000000085e+01,1.087925624866492996e-01,7.913514556587135651e-01,9.519700060672789954e-01,2.183729882579504289e-01
2.633999999999999986e+01,1.065237578319577910e-01,7.954159726056634350e-01,9.419213390864795699e-01,2.274975559748954046e-01
2.634499999999999886e+01,9.401430967691216944e-02,8.011259022744449121e-01,9.356846323511404107e-01,2.327608783132191772e-01
2.635000000000000142e+01,9.218625272569980211e-02,8.020595267336080303e-01,9.272468688452157881e-01,2.411789701736849201e-01
2.635500000000000043e+01,8.699281781761843135e-02,8.064946380301046824e-01,9.183423737825152644e-01,2.516034910829719751e-01
2.635999999999999943e+01,8.289510844360845065e-02,8.132641078441469329e-01,9.091201764186321865e-01,2.590783787056857301e-01
2.636499999999999844e+01,7.789494435314892051e-02,8.156670986809070323e-01,8.971856181378267125e-01,2.676456016801806448e-01
2.637000000000000099e+01,6.658028787935975357e-02,8.154857380227186203e-01,8.870816171817607065e-01,2.782409587428840703e-01
2.637500000000000000e+01,6.240516058966578267e-02,8.208427734682046673e-01,8.792856653534369960e-01,2.877301835720614820e-01
2.637999999999999901e+01,5.758979845786145468e-02,8.247677675117704998e-01,8.653780068013219307e-01,3.010876168712351975e-01
2.638500000000000156e+01,5.130682424533234559e-02,8.284787416388331716e-01,8.509372751488832876e-01,3.108512938730897956e-01
2.639000000000000057e+01,4.756658196587811721e-02,8.291979592064826488e-01,8.423153371063597517e-01,3.250505561136801669e-01
2.639499999999999957e+01,4.281744412219083001e-02,8.312677014656653096e-01,8.265894028172187102e-01,3.339256736595401787e-01
2.639999999999999858e+01,3.777614785339022951e-02,8.390480351547935367e-01,8.142416272981184422e-01,3.447954455011645325e-01
2.640500000000000114e+01,3.079420703089684810e-02,8.400110766996270462e-01,8.053623618331929856e-01,3.608100081010682803e-01
2.641000000000000014e+01,3.324547628237066454e-02,8.428535020240029985e-01,7.901494183082324874e-01,3.690085392482110871e-01
2.641499999999999915e+01,2.004887871442082026e-02,8.432344921572227925e-01,7.720249182228403617e-01,3.840058714717791699e-01
2.642000000000000171e+01,1.786030301729535363e-02,8.483718555825371377e-01,7.550054222066081566e-01,4.013537723833899840e-01
2.642500000000000071e+01,1.762186176337076499e-02,8.464541396013854913e-01,7.441369526340090301e-01,4.143215413566208594e-01
2.642999999999999972e+01,1.271434515661884479e-02,8.529364336708156191e-01,7.186009247706218739e-01,4.262834254217913732e-01
2.643499999999999872e+01,9.625992858982242856e-03,8.494198735044979909e-01,7.040277606684735012e-01,4.446858134859076883e-01
2.644000000000000128e+01,7.983638330968151689e-03,8.537452655165839177e-01,6.880617430115428812e-01,4.576262941171892473e-01
2.644500000000000028e+01,2.927306351276523673e-03,8.505186235874399037e-01,6.720228316075492758e-01,4.702056287505217425e-01
2.644999999999999929e+01,1.893716166205911596e-03,8.497730228685250742e-01,6.475812868321557669e-01,4.879633715423081219e-01
2.645499999999999829e+01,2.874129773451639114e-03,8.507540303298002371e-01,6.321252278644220457e-01,5.068487797317462462e-01
2.646000000000000085e+01,3.363075416233036845e-03,8.463781330238591138e-01,6.124470134428307011e-01,5.231841971749153775e-01
2.646499999999999986e+01,-2.375650702879316799e-03,8.450373372901420765e-01,5.963384187862306174e-01,5.398937982505408462e-01
2.646999999999999886e+01,-7.059319933254762629e-05,8.432414592737959014e-01,5.703343916610925657e-01,5.571924434509561985e-01
2.647500000000000142e+01,2.457795003318136596e-03,8.351044155231566180e-01,5.589431438667401553e-01,5.745799579919065314e-01
2.648000000000000043e+01,6.457608316569682892e-03,8.345687568754678320e-01,5.340851574625352649e-01,5.918968377116508028e-01
2.648499999999999943e+01,5.098746645719273544e-03,8.288487557598017696e-01,5.084844210683659993e-01,6.117766308026001409e-01
2.648999999999999844e+01,1.323672349408466786e-02,8.256238015227789218e-01,4.878438152797001104e-01,6.276367812669083612e-01
2.649500000000000099e+01,1.454345572442798835e-02,8.168312296504576242e-01,4.648398768426679206e-01,6.490597695345362572e-01
2.650000000000000000e+01,2.287928830618154996e-02,8.125020110340440693e-01,4.432926771083301465e-01,6.641685261911576266e-01
2.650499999999999901e+01,2.821551784692199680e-02,8.021906950326664898e-01,4.175792408513732679e-01,6.793607970447227418e-01
2.651000000000000156e+01,3.794147288109722682e-02,7.930813827660968540e-01,3.995754331997861120e-01,6.992134175678732522e-01
2.651500000000000057e+01,4.107635983691069331e-02,7.849009269294905389e-01,3.766897921360325419e-01,7.183384128407687141e-01
2.651999999999999957e+01,5.345459061382621530e-02,7.789087048692910908e-01,3.529179933990109763e-01,7.338917734347056854e-01
2.652499999999999858e+01,6.185852664924320482e-02,7.624488214096066807e-01,3.329073907368709784e-01,7.500810436570477524e-01
2.653000000000000114e+01,7.215350922407531842e-02,7.516622718728396269e-01,3.052378268896704383e-01,7.661917050928733763e-01
2.653500000000000014e+01,8.760385951037406860e-02,7.419461656943477923e-01,2.837391193761494290e-01,7.878331522163698475e-01
2.653999999999999915e+01,9.688812036043159548e-02,7.250072373554830030e-01,2.662701406393050418e-01,8.012992452520539821e-01
2.654500000000000171e+01,1.144709159783344754e-01,7.151822706081657488e-01,2.424425780412370890e-01,8.206318157513425859e-01
2.655000000000000071e+01,1.260597545010951337e-01,6.977588827703444796e-01,2.189652043531674641e-01,8.321485399129501248e-01
2.655499999999999972e+01,1.419132403678267373e-01,6.822589104542249316e-01,2.032612796370877606e-01,8.518933166918060129e-01
2.655999999999999872e+01,1.628306464138616350e-01,6.639003846233026973e-01,1.787640536021376236e-01,8.643864431137179283e-01
2.656500000000000128e+01,1.838751824587270822e-01,6.491851169992824966e-01,1.647218946689757435e-01,8.782752965771168929e-01
2.657000000000000028e+01,1.995313200317749835e-01,6.343768360798688333e-01,1.448100656635516181e-01,8.891391826931379638e-01
2.657499999999999929e+01,2.166490358963694407e-01,6.132150088907616370e-01,1.255235751118919940e-01,8.990570356365730209e-01
2.657999999999999829e+01,2.400652406826807861e-01,5.955431070068207822e-01,1.107541393944881658e-01,9.104630422605960449e-01
2.658500000000000085e+01,2.604588744478589235e-01,5.763941444805014136e-01,9.108989859398164413e-02,9.240750954736706158e-01
2.658999999999999986e+01,2.821998061309841099e-01,5.570178268624904616e-01,7.687363085229709236e-02,9.303710393514343924e-01
2.659499999999999886e+01,3.071844799695497286e-01,5.334490147620991607e-01,6.612202000894505660e-02,9.356844557708215993e-01
2.660000000000000142e+01,3.317368041901760933e-01,5.151342774612338582e-01,5.095875463510907144e-02,9.429062242329380172e-01
2.660500000000000043e+01,3.568198323010770001e-01,4.953162609275985617e-01,4.233801888167372518e-02,9.483934830685405437e-01
2.660999999999999943e+01,3.782078053332390555e-01,4.711230877163074537e-01,3.189643130829845907e-02,9.555765056556583259e-01
2.661499999999999844e+01,4.091331893647899842e-01,4.473645901152644155e-01,2.113392414356709409e-02,9.579709313794695369e-01
2.662000000000000099e+01,4.312474090217666700e-01,4.269071085247181929e-01,1.017723790283511266e-02,9.614669352984779316e-01
2.662500000000000000e+01,4.549493985132049279e-01,4.022863480843618111e-01,8.587654370655966110e-03,9.630916457610965153e-01
2.662999999999999901e+01,4.830651526588690681e-01,3.836137985590721278e-01,6.566326256363434755e-03,9.571700321906455589e-01
2.663500000000000156e+01,5.117785542601602788e-01,3.578298587707520739e-01,-8.964857933610652450e-04,9.559530639985968081e-01
2.664000000000000057e+01,5.366680333057269880e-01,3.376603888153020816e-01,1.831326028276976988e-03,9.511107528129871813e-01
2.664499999999999957e+01,5.656482168340711825e-01,3.181983148116069304e-01,-3.848766578191842487e-04,9.486921457505704813e-01
2.664999999999999858e+01,5.901948780635596359e-01,2.927626684201791729e-01,-1.878971119795606274e-04,9.437362723741394843e-01
2.665500000000000114e+01,6.206705844069245748e-01,2.732430665001190917e-01,4.835887382030125067e-03,9.311633986584756384e-01
2.666000000000000014e+01,6.452871168175450256e-01,2.546964410586649019e-01,6.403821171417382538e-03,9.258366847628295426e-01
2.666499999999999915e+01,6.703905366674764998e-01,2.300936716120633163e-01,1.747826417150772152e-02,9.157770454138336458e-01
2.667000000000000171e+01,6.984251119458405599e-01,2.118573007080956638e-01,2.814940133305974743e-02,9.038844503788084905e-01
2.667500000000000071e+01,7.195727711192851928e-01,1.931894750108107406e-01,3.449467776035335109e-02,8.905966997298299104e-01
2.667999999999999972e+01,7.455539147819076895e-01,1.721947246750307747e-01,4.395302457926214545e-02,8.758478332017416434e-01
2.668499999999999872e+01,7.707708135504324209e-01,1.578748800584998391e-01,5.438356139856131977e-02,8.634846521483655613e-01
2.669000000000000128e+01,7.932960979309912064e-01,1.418471886617948263e-01,6.875255998183150974e-02,8.475105351004099674e-01
2.669500000000000028e+01,8.147777502132830252e-01,1.253747534600990754e-01,8.614430101366075954e-02,8.303085784834358662e-01
2.669999999999999929e+01,8.376353977996713329e-01,1.068492312964924307e-01,1.016781266679250562e-01,8.105707879200213517e-01
2.670499999999999829e+01,8.550741508728335605e-01,9.619561240568240412e-02,1.177550188269603226e-01,7.939787431274459850e-01
2.671000000000000085e+01,8.753058860481780501e-01,8.193392232591859003e-02,1.379982980569109396e-01,7.738785744204363937e-01
2.671499999999999986e+01,8.917265481576189812e-01,6.772576489361933905e-02,1.580831500885620799e-01,7.537463275233226012e-01
2.671999999999999886e+01,9.103721813755287773e-01,5.766401979885954487e-02,1.738774087814692615e-01,7.341137366300377609e-01
2.672500000000000142e+01,9.240208754981664718e-01,4.543902509027096526e-02,1.986596844028410136e-01,7.084236592237959096e-01
2.673000000000000043e+01,9.386646245145700007e-01,3.707078361747354056e-02,2.171985764113416317e-01,6.889302203692103665e-01
2.673499999999999943e+01,9.544200883698068516e-01,3.055517825648592506e-02,2.426813699318993989e-01,6.673800343862678064e-01
2.673999999999999844e+01,9.645766447152011036e-01,2.190589755066571845e-02,2.681285487245487209e-01,6.405167186825937442e-01
2.674500000000000099e+01,9.790852650565612381e-01,1.743873797217214416e-02,2.940076270172051753e-01,6.236907865042105037e-01
2.675000000000000000e+01,9.891612156843011538e-01,9.246608454266067381e-03,3.157458730274772529e-01,5.966855906150529965e-01
2.675499999999999901e+01,9.967634769262596617e-01,5.767536089385728176e-03,3.402894804607543566e-01,5.745012413821077857e-01
2.676000000000000156e+01,1.004229950088899814e+00,1.253804061665683483e-03,3.661415801679622217e-01,5.496115608075933245e-01
2.676500000000000057e+01,1.009612416980368410e+00,1.287843186966071635e-03,3.941087923174976804e-01,5.302629224870847313e-01
2.676999999999999957e+01,1.010169127128618616e+00,8.711897925110258494e-04,4.186638766392759003e-01,5.028568772255246344e-01
2.677499999999999858e+01,1.014381420734429717e+00,-4.597388758006500445e-03,4.441556351911930545e-01,4.808790796104874254e-01
2.678000000000000114e+01,1.019461802752707147e+00,-1.532688740597008348e-03,4.730483201924279291e-01,4.564137348920324078e-01
2.678500000000000014e+01,1.017670739293298432e+00,3.475367013082941020e-03,4.960281446512118109e-01,4.394340938053551970e-01
2.678999999999999915e+01,1.018387663138863086e+00,5.375530003571818080e-03,5.266827810580383407e-01,4.127755882846901869e-01
2.679500000000000171e+01,1.018497056189889838e+00,6.114710133222856989e-03,5.492148959758589299e-01,3.934647146826427133e-01
2.680000000000000071e+01,1.016967225503125682e+00,1.319282247721464442e-02,5.712390530382133180e-01,3.704169002511881192e-01
2.680499999999999972e+01,1.009949821632944111e+00,2.212594810122489250e-02,6.018676494181893766e-01,3.486554749983130086e-01
2.680999999999999872e+01,1.008974827823791998e+00,2.577763107800404643e-02,6.258352247062294316e-01,3.257966210766815585e-01
2.681500000000000128e+01,1.005543314670473531e+00,2.899017958318334323e-02,6.490829883670781175e-01,3.100760997266476249e-01
2.682000000000000028e+01,9.986347942088968921e-01,3.865910837005934186e-02,6.732864048787726707e-01,2.893603331825385094e-01
2.682499999999999929e+01,9.941362408441610787e-01,4.316404094641283773e-02,6.964679003188846140e-01,2.714667741561249126e-01
2.682999999999999829e+01,9.826932496970012254e-01,5.481750057320191466e-02,7.160948055536451307e-01,2.556330495530519387e-01
2.683500000000000085e+01,9.779954880410528517e-01,6.326026503948253832e-02,7.378011944210592921e-01,2.394638510137939713e-01
2.683999999999999986e+01,9.709398872973715733e-01,7.495057484198652809e-02,7.624287752356850856e-01,2.241486605111155384e-01
2.684499999999999886e+01,9.586280114215602888e-01,8.210985143058793789e-02,7.844664649748238627e-01,2.056170910238680760e-01
2.685000000000000142e+01,9.492429512298090621e-01,9.142694143699924003e-02,8.012518747732290114e-01,1.912583056551609428e-01
2.685500000000000043e+01,9.388513966073194217e-01,1.036201665257621279e-01,8.238371094220245938e-01,1.820069482887329559e-01
2.685999999999999943e+01,9.216116116938789515e-01,1.182418250644371310e-01,8.418543913402519729e-01,1.623556424891199057e-01
2.686499999999999844e+01,9.133430350026948696e-01,1.237386776710793779e-01,8.575863040283722150e-01,1.558406901543114564e-01
2.687000000000000099e+01,9.053766504321010267e-01,1.374593103233525682e-01,8.753823774032767346e-01,1.380216441506078306e-01
2.687500000000000000e+01,8.888159460921161159e-01,1.457436770049323482e-01,8.923655261526246552e-01,1.262308121919687443e-01
2.687999999999999901e+01,8.799086196916489078e-01,1.568959389489431866e-01,9.069902947201539112e-01,1.191162250684735940e-01
2.688500000000000156e+01,8.681608711832293768e-01,1.706376556472715689e-01,9.247032207480423427e-01,1.039709761546764172e-01
2.689000000000000057e+01,8.572098211694599845e-01,1.808038275398872186e-01,9.366891896190362443e-01,9.437656871355054600e-02
2.689499999999999957e+01,8.419141229866624609e-01,1.944876259960474363e-01,9.546596183761222321e-01,8.670239554863513887e-02
2.689999999999999858e+01,8.313577596001704428e-01,2.056755921748978366e-01,9.655129007500649063e-01,7.824626146833379980e-02
2.690500000000000114e+01,8.169846716921994600e-01,2.172113333231737442e-01,9.781643563204753811e-01,6.841383210935732262e-02
2.691000000000000014e+01,8.075932258831135524e-01,2.272397669656598118e-01,9.937962082316397217e-01,5.854494384370670379e-02
2.691499999999999915e+01,7.905799556450695542e-01,2.402726738901695691e-01,9.989090137531355662e-01,5.593271375412250251e-02
2.692000000000000171e+01,7.782839314517396856e-01,2.496820447386085273e-01,1.012404336363303292e+00,4.681506611721777261e-02
2.692500000000000071e+01,7.677337146664252598e-01,2.618214441441495954e-01,1.018439050722148576e+00,4.222095638914086235e-02
2.692999999999999972e+01,7.579765420315898172e-01,2.682783032021954783e-01,1.029437080133343008e+00,3.810484039078792379e-02
2.693499999999999872e+01,7.429614071128110009e-01,2.822873717266303206e-01,1.036421726592658521e+00,3.564464629659688799e-02
2.694000000000000128e+01,7.303590597537035212e-01,2.931338877177497859e-01,1.045167629315382207e+00,2.774088776686621863e-02
2.694500000000000028e+01,7.173145739196375992e-01,3.041461637354331837e-01,1.055978381450090708e+00,2.312250678647631910e-02
2.694999999999999929e+01,7.089881744749687575e-01,3.133061140740451278e-01,1.059680730967869966e+00,2.130479451499608934e-02
2.695499999999999829e+01,6.940269019957658880e-01,3.246454936302155536e-01,1.064745996044868637e+00,2.009893437406622130e-02
2.696000000000000085e+01,6.836427807589680050e-01,3.319199018428747316e-01,1.072516659756125534e+00,1.600876726939838915e-02
2.696499999999999986e+01,6.725231403139895203e-01,3.406566539213330969e-01,1.078927221001525938e+00,1.175571919145061532e-02
2.696999999999999886e+01,6.644958154239007930e-01,3.521479378202764243e-01,1.084409798210599352e+00,9.604875591655199357e-03
2.697500000000000142e+01,6.499620520094394616e-01,3.604079233818855421e-01,1.089092320742949260e+00,6.014994746309312162e-03
2.698000000000000043e+01,6.396370848951211663e-01,3.698615646643012567e-01,1.088425703510374820e+00,6.155908970007469179e-03
2.698499999999999943e+01,6.316171380637551902e-01,3.749548977192122545e-01,1.097361869096544762e+00,5.697568486629690614e-03
2.698999999999999844e+01,6.214271365711950823e-01,3.840272226823747692e-01,1.106169478281472163e+00,3.636486275111292660e-03
2.699500000000000099e+01,6.087630637454807259e-01,3.976371334431623161e-01,1.104106892237859183e+00,1.132831652969571584e-04
2.700000000000000000e+01,6.005774605542949507e-01,4.042192554641366731e-01,1.106893394542712850e+00,5.748976958969151743e-04
2.700499999999999901e+01,5.919362593747767853e-01,4.112828449638879502e-01,1.111330306040397398e+00,2.816139863021637282e-03
2.701000000000000156e+01,5.844139053601412614e-01,4.209340642330669513e-01,1.108554287136054972e+00,7.192035482108518956e-04
2.701500000000000057e+01,5.740025837708436773e-01,4.253447593906514168e-01,1.113511023360686414e+00,-8.692171308311306879e-04
2.701999999999999957e+01,5.712217088549899069e-01,4.345942441093587072e-01,1.119351599631785321e+00,3.557446590976586810e-03
2.702499999999999858e+01,5.596389794466278822e-01,4.383296629767640118e-01,1.119816399832513243e+00,9.575484374862617502e-04
2.703000000000000114e+01,5.535635922141324272e-01,4.501034503431347034e-01,1.119201030671442609e+00,-1.164608609300480432e-03
2.703500000000000014e+01,5.440698173575579943e-01,4.476953434607668925e-01,1.121412819327862520e+00,3.896332075736536581e-03
2.703999999999999915e+01,5.363782487240037478e-01,4.584364487493771123e-01,1.121769912588652440e+00,1.648188289274476635e-03
2.704500000000000171e+01,5.300480670240833581e-01,4.599109127579118494e-01,1.126228916515092271e+00,1.274593385083024576e-03
2.705000000000000071e+01,5.207787700662106500e-01,4.709407726371149239e-01,1.127981662254349926e+00,3.422835939270873692e-03
2.705499999999999972e+01,5.109158954940389297e-01,4.778885520635395845e-01,1.123729554262365982e+00,5.431260848676867752e-03
2.705999999999999872e+01,5.086895292824398229e-01,4.826544147500925197e-01,1.129385959637318804e+00,3.158791646327823929e-03
2.706500000000000128e+01,4.997521739396703633e-01,4.875898435676862541e-01,1.127188637750158540e+00,2.467151357413239956e-03
2.707000000000000028e+01,4.974816249720548367e-01,4.926108078804662394e-01,1.129935395045905011e+00,3.454746844033643183e-03
2.707499999999999929e+01,4.868051624398462840e-01,4.968978397988068618e-01,1.131344746660715606e+00,5.713665045374964786e-03
2.707999999999999829e+01,4.828341590588025034e-01,5.015610582876630641e-01,1.129489273593491161e+00,3.818104337039331456e-03
2.708500000000000085e+01,4.766387756597180170e-01,5.078833917518119634e-01,1.131895343931148545e+00,7.747059254135865713e-03
2.708999999999999986e+01,4.696257050578121484e-01,5.126499292707338284e-01,1.129594221787387331e+00,2.637902037488721457e-03
2.709499999999999886e+01,4.643000566581255151e-01,5.198656287562788414e-01,1.131424025640683340e+00,5.102250045791909341e-03
2.710000000000000142e+01,4.591277627947486506e-01,5.221763335877963597e-01,1.128983659315475840e+00,7.884017940793257642e-03
2.710500000000000043e+01,4.543555956827068365e-01,5.271178816210392304e-01,1.130696285996746875e+00,6.570612338472290107e-03
2.710999999999999943e+01,4.491238030001880044e-01,5.310346185053085311e-01,1.130637450394925692e+00,1.095624815331548013e-02
2.711499999999999844e+01,4.434009707553193680e-01,5.335470723057349485e-01,1.128480691910902722e+00,1.211074074584843861e-02
2.712000000000000099e+01,4.380487402743450387e-01,5.372613787099563831e-01,1.127359527334766076e+00,1.032007431106264292e-02
2.712500000000000000e+01,4.284521017492767814e-01,5.454586281387040492e-01,1.127294180475212126e+00,1.206801321868244611e-02
2.712999999999999901e+01,4.305619704329240460e-01,5.450404930744637833e-01,1.130794810499392344e+00,1.560861498404565902e-02
2.713500000000000156e+01,4.241056873125501059e-01,5.521445320638068699e-01,1.127417664923416218e+00,1.797785394944038939e-02
2.714000000000000057e+01,4.151841568410638006e-01,5.570222177016003196e-01,1.128035477018171973e+00,1.693051952575078470e-02
2.714499999999999957e+01,4.110402346270656815e-01,5.580708938841992817e-01,1.131634680351381039e+00,1.919997872942066919e-02
2.714999999999999858e+01,4.034748962153117957e-01,5.670474992033711636e-01,1.123720618543185390e+00,2.047229374370439572e-02
2.715500000000000114e+01,3.968798568543047689e-01,5.684870058153703720e-01,1.124040105540268453e+00,1.805912308451812845e-02
2.716000000000000014e+01,3.969083755194819929e-01,5.713020774230834764e-01,1.124679121609350574e+00,2.329122788575251415e-02
2.716499999999999915e+01,3.962293687680041310e-01,5.747010749708062471e-01,1.124736260690220480e+00,2.254217153539439175e-02
2.717000000000000171e+01,3.882372271484360593e-01,5.823090295813347916e-01,1.123209917264758495e+00,2.922523959425631784e-02
2.717500000000000071e+01,3.834002143587234568e-01,5.806394770484301082e-01,1.126589934948839966e+00,2.897380231128608361e-02
2.717999999999999972e+01,3.781158013505431237e-01,5.882771737143654978e-01,1.120759004543376403e+00,2.822415118602008069e-02
2.718499999999999872e+01,3.741164471631355237e-01,5.907570974620960369e-01,1.119220384218047037e+00,3.073145215362107704e-02
2.719000000000000128e+01,3.678001013290975729e-01,5.984222441273904236e-01,1.120635626928446094e+00,3.454615317192705898e-02
2.719500000000000028e+01,3.611299783862217394e-01,5.998349519220704806e-01,1.118401878442565334e+00,3.245309103637506604e-02
2.719999999999999929e+01,3.564580415092366006e-01,6.027127763309204633e-01,1.117196378308507487e+00,3.875570203204608405e-02
2.720499999999999829e+01,3.538193381810488813e-01,6.099984109045771818e-01,1.116054115390376467e+00,3.755055651446535803e-02
2.721000000000000085e+01,3.464046770861566871e-01,6.110803554244745861e-01,1.114297921539385561e+00,3.781636683427379991e-02
2.721499999999999986e+01,3.380702644154354730e-01,6.186596089073154170e-01,1.114902066934818858e+00,4.310610397087633744e-02
